1
Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
25|3,08590078353882|2,04582177698612|335,8237|38,448|8|197|False
26|2,99727988243103|1,22029981911182|332,883|41,63477|8|220|False
27|14,6970920562744|1,73537214696407|656|74,22839|8|228,5|True
28|3,34809589385986|1,15611934661865|404,8018|51,19189|8|178|False
29|2,92649531364441|1,32158267199993|300,6716|33,79077|8|228,5|False
30|3,75852298736572|1,27349257916212|478,109|57,28296|8|232,5|False


2
Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|3,73401784896851|1,84857441782951|477,4835|54,26357|7|157|False
2|2,76261258125305|0,974975255131721|297,3678|40,05275|8|281|False
3|2,89771485328674|1,1760661303997|297,321|33,87207|8|244,5|False
4|4,49528312683105|1,1120038241148|619,4691|71,64769|8|163,5|False
5|2,77792453765869|0,932499518990517|299,003|39,88959|8|199,5|False
6|3,15231204032898|1,39380457103252|229,7738|15,6297|8|261|False
7|4,24338340759277|1,44892212748528|289,7452|12,81308|8|281|False
8|2,7850193977356|1,13750881254673|367,289|88,452|8|125|False
9|20,3753986358643|3,01219711899757|2980,506|60,33984|8|281|False
10|2,90589690208435|1,42855646908283|300,2582|34,46204|8|217,5|False
11|2,98067164421082|0,930988077819347|334,2339|39,65588|7|249|False
12|3,52143168449402|1,54204492866993|518,5792|131,2187|8|192,5|False
13|11,2830438613892|1,79142045080662|1603,449|58,68146|8|281|False
14|14,6402072906494|2,30070288032293|656|79,33496|8|208,5|True
15|3,04899215698242|0,795373257994652|146,9269|8,249573|8|281|False
16|2,81837487220764|1,06101133972406|297,3028|34,36255|7|167,5|False
17|3,26854872703552|1,21703082025051|157,3429|8,075073|8|281|False
18|2,77880573272705|0,973354487121105|296,7248|38,948|8|251|False
19|2,91587257385254|1,20993895232677|337,5489|48,58252|8|230|False
20|2,77429485321045|0,995485050976276|296,6068|39,13391|8|251|False
21|3,04337763786316|1,56228936910629|334,4049|39,90417|8|254,5|False
22|3,06652903556824|1,11700687855482|365,8777|51,98547|8|251|False
23|2,80638551712036|1,40003973543644|296,3658|37,45667|8|227|False
24|2,33504104614258|0,900195463001728|230,1827|35,36951|8|241|False
25|3,00272107124329|1,24475125670433|332,2884|41,12756|8|184,5|False
26|17,0182628631592|1,60209378600121|2586,681|72,83301|8|281|False
27|2,82075786590576|0,826478359103203|302,4223|39,00647|8|280,5|False
28|2,84032678604126|1,13509654998779|295,1541|35,50842|8|254,5|False
29|2,72043514251709|0,974495807290077|271,6635|32,77856|8|267|False
30|5,02399635314941|1,33626803010702|536,5286|29,67493|8|281|False


3
Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|14,5815668106079|1,92122562527657|656|67,75223|5|122|True
2|14,5697736740112|1,66762398481369|656|68,58765|5|122|True
3|14,5790996551514|1,91109725236893|656|67,92534|5|122|True
4|14,5804481506348|1,66317833065987|656|67,83066|5|122|True
5|14,577618598938|1,62440081685781|656|68,02969|5|122|True
6|14,576717376709|1,78807476460934|656|68,09329|5|122|True
7|14,5791625976563|2,44154601097107|656|67,9209|5|122|True
8|14,5815801620483|2,36061017811298|656|67,75134|5|122|True
9|14,5808982849121|2,27130337059498|656|67,79907|5|122|True
10|14,5817613601685|2,40009707808495|656|67,73865|5|122|True
11|14,5682964324951|2,31924025714397|656|68,69373|5|122|True
12|14,5808458328247|2,40997303724289|656|67,80273|5|122|True
13|14,581958770752|2,87667168974876|656|67,72485|5|122|True
14|14,5769529342651|2,13161773830652|656|68,07666|5|122|True
15|14,578556060791|3,02407585978508|656|67,96362|5|122|True
16|14,5843963623047|2,34059110879898|656|67,55481|5|122|True
17|14,5801115036011|2,37472383677959|656|67,85425|5|122|True
18|14,5802841186523|2,48166619539261|656|67,84216|5|122|True
19|14,5721664428711|2,50329234302044|656|68,4165|5|122|True
20|14,5783357620239|2,31413839757442|656|67,97913|5|122|True
21|14,5761880874634|2,54622251093388|656|68,13074|5|122|True
22|14,5996742248535|3,14686097502708|656|71,32959|6|125|True
23|14,6379375457764|2,04968222379684|656|68,48047|6|125|True
24|14,6400356292725|2,12380636781454|656|68,33081|6|125|True
25|14,6400985717773|2,43304871618748|656|68,32629|6|125|True
26|14,6152944564819|2,48748822808266|656|70,13831|6|125|True
27|14,6416282653809|2,41056071221828|656|68,21765|6|125|True
28|14,6420841217041|2,25211315155029|656|68,1853|6|125|True
29|14,626371383667|2,84305821359158|656|69,31738|6|125|True
30|14,6428842544556|2,42696175277233|656|68,12866|6|125|True
